filename;fullpath;modified_utc;size_mb
pom1m_20190203T234501.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom1m_20190203T234501.CSV;2019-02-03 21:45:44;0.371
pom1m_20190204T234501.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom1m_20190204T234501.CSV;2019-02-04 21:45:44;0.373
pom1m_20190205T234501.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom1m_20190205T234501.CSV;2019-02-05 21:45:44;0.373
pom1m_20190206T234501.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom1m_20190206T234501.CSV;2019-02-06 21:45:43;0.37
pom1m_20190207T234501.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom1m_20190207T234501.CSV;2019-02-07 21:45:43;0.371
pom1m_20190208T234501.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom1m_20190208T234501.CSV;2019-02-08 21:45:43;0.37
pom1m_20190209T234501.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom1m_20190209T234501.CSV;2019-02-09 21:45:43;0.37
pom1m_20190210T234501.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom1m_20190210T234501.CSV;2019-02-10 21:45:43;0.37
pom1m_20190211T234501.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom1m_20190211T234501.CSV;2019-02-11 21:45:43;0.37
pom1m_20190212T234501.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom1m_20190212T234501.CSV;2019-02-12 21:45:43;0.371
pom1m_20190213T234501.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom1m_20190213T234501.CSV;2019-02-13 21:45:43;0.37
pom1m_20190214T234501.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom1m_20190214T234501.CSV;2019-02-14 21:45:42;0.368
pom1m_20190215T234501.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom1m_20190215T234501.CSV;2019-02-15 21:45:42;0.369
pom1m_20190216T234501.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom1m_20190216T234501.CSV;2019-02-16 21:45:48;0.371
pom1m_20190217T234501.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom1m_20190217T234501.CSV;2019-02-17 21:45:48;0.371
pom1m_20190218T234501.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom1m_20190218T234501.CSV;2019-02-18 21:45:48;0.369
pom1m_20190219T234501.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom1m_20190219T234501.CSV;2019-02-19 21:45:48;0.37
pom1m_20190220T234501.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom1m_20190220T234501.CSV;2019-02-20 21:45:53;0.369
pom1m_20190221T234501.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom1m_20190221T234501.CSV;2019-02-21 22:44:34;16.388
pom1m_20190222T234501.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom1m_20190222T234501.CSV;2019-02-22 21:45:40;0.357
pom1m_20190223T234501.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom1m_20190223T234501.CSV;2019-02-23 21:45:44;0.372
pom1m_20190224T234501.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom1m_20190224T234501.CSV;2019-02-24 21:45:43;0.371
pom1m_20190225T234501.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom1m_20190225T234501.CSV;2019-02-25 21:45:41;0.369
pom1m_20190226T234501.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom1m_20190226T234501.CSV;2019-02-26 21:45:41;0.37
pom1m_20190227T234501.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom1m_20190227T234501.CSV;2019-02-27 21:45:41;0.37
pom1m_20190228T234501.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom1m_20190228T234501.CSV;2019-02-28 21:45:40;0.369
pom1m_20190301T234501.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom1m_20190301T234501.CSV;2019-03-01 21:45:40;0.37
pom1m_20190302T234501.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom1m_20190302T234501.CSV;2019-03-02 21:45:42;0.37
pom1m_20190303T234501.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom1m_20190303T234501.CSV;2019-03-03 21:45:40;0.368
pom1m_20190304T234501.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom1m_20190304T234501.CSV;2019-03-04 21:45:41;0.37
pom1m_20190305T234501.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom1m_20190305T234501.CSV;2019-03-05 21:45:40;0.368
pom1m_20190306T234501.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom1m_20190306T234501.CSV;2019-03-06 21:45:40;0.368
pom1m_20190307T234501.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom1m_20190307T234501.CSV;2019-03-07 21:45:41;0.369
