filename;fullpath;modified_utc;size_mb
pom1m_20181120T234511.CSV;D:\sites\TR2\dT_TR2\ThermoFisher\current1\pom1m_20181120T234511.CSV;2018-11-20 21:46:06;0.354
pom1m_20181121T234511.CSV;D:\sites\TR2\dT_TR2\ThermoFisher\current1\pom1m_20181121T234511.CSV;2018-11-21 21:46:07;0.357
pom1m_20181122T234501.CSV;D:\sites\TR2\dT_TR2\ThermoFisher\current1\pom1m_20181122T234501.CSV;2018-11-26 10:27:24;0.36
pom1m_20181123T234501.CSV;D:\sites\TR2\dT_TR2\ThermoFisher\current1\pom1m_20181123T234501.CSV;2018-11-26 10:27:30;0.363
pom1m_20181124T234501.CSV;D:\sites\TR2\dT_TR2\ThermoFisher\current1\pom1m_20181124T234501.CSV;2018-11-26 10:27:35;0.361
pom1m_20181125T234501.CSV;D:\sites\TR2\dT_TR2\ThermoFisher\current1\pom1m_20181125T234501.CSV;2018-11-26 10:27:41;0.36
pom1m_20181126T234501.CSV;D:\sites\TR2\dT_TR2\ThermoFisher\current1\pom1m_20181126T234501.CSV;2018-11-26 21:45:49;0.362
pom1m_20181127T234501.CSV;D:\sites\TR2\dT_TR2\ThermoFisher\current1\pom1m_20181127T234501.CSV;2018-11-27 21:45:50;0.363
pom1m_20181128T234501.CSV;D:\sites\TR2\dT_TR2\ThermoFisher\current1\pom1m_20181128T234501.CSV;2018-11-28 21:45:49;0.366
pom1m_20181129T234501.CSV;D:\sites\TR2\dT_TR2\ThermoFisher\current1\pom1m_20181129T234501.CSV;2018-11-29 21:45:49;0.366
pom1m_20181130T234501.CSV;D:\sites\TR2\dT_TR2\ThermoFisher\current1\pom1m_20181130T234501.CSV;2018-11-30 21:45:49;0.366
pom1m_20181201T234501.CSV;D:\sites\TR2\dT_TR2\ThermoFisher\current1\pom1m_20181201T234501.CSV;2018-12-01 21:45:48;0.366
pom1m_20181202T234501.CSV;D:\sites\TR2\dT_TR2\ThermoFisher\current1\pom1m_20181202T234501.CSV;2018-12-02 21:45:48;0.362
pom1m_20181203T234501.CSV;D:\sites\TR2\dT_TR2\ThermoFisher\current1\pom1m_20181203T234501.CSV;2018-12-03 21:45:48;0.36
pom1m_20181204T234501.CSV;D:\sites\TR2\dT_TR2\ThermoFisher\current1\pom1m_20181204T234501.CSV;2018-12-04 21:45:48;0.361
pom1m_20181205T234501.CSV;D:\sites\TR2\dT_TR2\ThermoFisher\current1\pom1m_20181205T234501.CSV;2018-12-05 21:45:48;0.362
pom1m_20181206T234501.CSV;D:\sites\TR2\dT_TR2\ThermoFisher\current1\pom1m_20181206T234501.CSV;2018-12-06 21:45:48;0.361
pom1m_20181207T234501.CSV;D:\sites\TR2\dT_TR2\ThermoFisher\current1\pom1m_20181207T234501.CSV;2018-12-07 21:45:48;0.361
pom1m_20181208T234501.CSV;D:\sites\TR2\dT_TR2\ThermoFisher\current1\pom1m_20181208T234501.CSV;2018-12-08 21:45:47;0.362
pom1m_20181209T234501.CSV;D:\sites\TR2\dT_TR2\ThermoFisher\current1\pom1m_20181209T234501.CSV;2018-12-09 21:45:48;0.361
pom1m_20181210T234501.CSV;D:\sites\TR2\dT_TR2\ThermoFisher\current1\pom1m_20181210T234501.CSV;2018-12-10 21:45:47;0.362
pom1m_20181211T234501.CSV;D:\sites\TR2\dT_TR2\ThermoFisher\current1\pom1m_20181211T234501.CSV;2018-12-11 21:45:47;0.363
pom1m_20181212T234501.CSV;D:\sites\TR2\dT_TR2\ThermoFisher\current1\pom1m_20181212T234501.CSV;2018-12-12 21:45:47;0.363
pom1m_20181213T234501.CSV;D:\sites\TR2\dT_TR2\ThermoFisher\current1\pom1m_20181213T234501.CSV;2018-12-13 21:45:46;0.363
pom1m_20181214T234501.CSV;D:\sites\TR2\dT_TR2\ThermoFisher\current1\pom1m_20181214T234501.CSV;2018-12-14 21:45:47;0.364
pom1m_20181215T234501.CSV;D:\sites\TR2\dT_TR2\ThermoFisher\current1\pom1m_20181215T234501.CSV;2018-12-15 21:45:46;0.362
pom1m_20181216T234501.CSV;D:\sites\TR2\dT_TR2\ThermoFisher\current1\pom1m_20181216T234501.CSV;2018-12-16 21:45:46;0.364
pom1m_20181217T234501.CSV;D:\sites\TR2\dT_TR2\ThermoFisher\current1\pom1m_20181217T234501.CSV;2018-12-17 21:45:46;0.366
pom1m_20181218T234501.CSV;D:\sites\TR2\dT_TR2\ThermoFisher\current1\pom1m_20181218T234501.CSV;2018-12-18 21:45:46;0.365
pom1m_20181219T234501.CSV;D:\sites\TR2\dT_TR2\ThermoFisher\current1\pom1m_20181219T234501.CSV;2018-12-19 21:45:46;0.364
pom1m_20181220T234501.CSV;D:\sites\TR2\dT_TR2\ThermoFisher\current1\pom1m_20181220T234501.CSV;2018-12-20 21:45:45;0.365
pom1m_20181221T234501.CSV;D:\sites\TR2\dT_TR2\ThermoFisher\current1\pom1m_20181221T234501.CSV;2018-12-21 21:45:46;0.362
pom1m_20181222T234501.CSV;D:\sites\TR2\dT_TR2\ThermoFisher\current1\pom1m_20181222T234501.CSV;2018-12-22 21:45:46;0.362
pom1m_20181223T234501.CSV;D:\sites\TR2\dT_TR2\ThermoFisher\current1\pom1m_20181223T234501.CSV;2018-12-23 21:45:45;0.362
pom1m_20181224T234501.CSV;D:\sites\TR2\dT_TR2\ThermoFisher\current1\pom1m_20181224T234501.CSV;2018-12-24 21:45:45;0.364
pom1m_20181225T234501.CSV;D:\sites\TR2\dT_TR2\ThermoFisher\current1\pom1m_20181225T234501.CSV;2018-12-25 21:45:45;0.362
pom1m_20181226T234501.CSV;D:\sites\TR2\dT_TR2\ThermoFisher\current1\pom1m_20181226T234501.CSV;2018-12-26 21:45:44;0.361
pom1m_20181227T234501.CSV;D:\sites\TR2\dT_TR2\ThermoFisher\current1\pom1m_20181227T234501.CSV;2018-12-27 21:45:48;0.36
pom1m_20181228T234501.CSV;D:\sites\TR2\dT_TR2\ThermoFisher\current1\pom1m_20181228T234501.CSV;2018-12-28 21:45:44;0.361
pom1m_20181229T234501.CSV;D:\sites\TR2\dT_TR2\ThermoFisher\current1\pom1m_20181229T234501.CSV;2018-12-29 21:45:44;0.36
pom1m_20181230T234501.CSV;D:\sites\TR2\dT_TR2\ThermoFisher\current1\pom1m_20181230T234501.CSV;2018-12-30 21:45:44;0.362
pom1m_20181231T234501.CSV;D:\sites\TR2\dT_TR2\ThermoFisher\current1\pom1m_20181231T234501.CSV;2018-12-31 21:45:44;0.361
pom1m_20190101T234501.CSV;D:\sites\TR2\dT_TR2\ThermoFisher\current1\pom1m_20190101T234501.CSV;2019-01-01 21:45:44;0.361
pom1m_20190102T234501.CSV;D:\sites\TR2\dT_TR2\ThermoFisher\current1\pom1m_20190102T234501.CSV;2019-01-02 21:45:44;0.364
pom1m_20190103T234501.CSV;D:\sites\TR2\dT_TR2\ThermoFisher\current1\pom1m_20190103T234501.CSV;2019-01-03 21:45:43;0.365
pom1m_20190104T234501.CSV;D:\sites\TR2\dT_TR2\ThermoFisher\current1\pom1m_20190104T234501.CSV;2019-01-04 21:45:43;0.364
pom1m_20190105T234501.CSV;D:\sites\TR2\dT_TR2\ThermoFisher\current1\pom1m_20190105T234501.CSV;2019-01-05 21:45:43;0.362
pom1m_20190106T234501.CSV;D:\sites\TR2\dT_TR2\ThermoFisher\current1\pom1m_20190106T234501.CSV;2019-01-06 21:45:43;0.365
pom1m_20190107T234501.CSV;D:\sites\TR2\dT_TR2\ThermoFisher\current1\pom1m_20190107T234501.CSV;2019-01-07 21:45:43;0.364
pom1m_20190108T234501.CSV;D:\sites\TR2\dT_TR2\ThermoFisher\current1\pom1m_20190108T234501.CSV;2019-01-08 21:45:43;0.362
pom1m_20190109T234501.CSV;D:\sites\TR2\dT_TR2\ThermoFisher\current1\pom1m_20190109T234501.CSV;2019-01-09 21:45:43;0.363
pom1m_20190110T234501.CSV;D:\sites\TR2\dT_TR2\ThermoFisher\current1\pom1m_20190110T234501.CSV;2019-01-10 21:45:43;0.365
pom1m_20190111T234501.CSV;D:\sites\TR2\dT_TR2\ThermoFisher\current1\pom1m_20190111T234501.CSV;2019-01-11 21:45:43;0.364
pom1m_20190112T234501.CSV;D:\sites\TR2\dT_TR2\ThermoFisher\current1\pom1m_20190112T234501.CSV;2019-01-12 21:45:42;0.363
pom1m_20190113T234501.CSV;D:\sites\TR2\dT_TR2\ThermoFisher\current1\pom1m_20190113T234501.CSV;2019-01-13 21:45:42;0.36
pom1m_20190114T234501.CSV;D:\sites\TR2\dT_TR2\ThermoFisher\current1\pom1m_20190114T234501.CSV;2019-01-14 21:45:43;0.362
pom1m_20190115T234501.CSV;D:\sites\TR2\dT_TR2\ThermoFisher\current1\pom1m_20190115T234501.CSV;2019-01-15 21:45:42;0.362
pom1m_20190116T234501.CSV;D:\sites\TR2\dT_TR2\ThermoFisher\current1\pom1m_20190116T234501.CSV;2019-01-16 21:45:42;0.361
pom1m_20190117T234501.CSV;D:\sites\TR2\dT_TR2\ThermoFisher\current1\pom1m_20190117T234501.CSV;2019-01-17 21:45:42;0.361
pom1m_20190118T234501.CSV;D:\sites\TR2\dT_TR2\ThermoFisher\current1\pom1m_20190118T234501.CSV;2019-01-18 21:45:42;0.363
pom1m_20190119T234501.CSV;D:\sites\TR2\dT_TR2\ThermoFisher\current1\pom1m_20190119T234501.CSV;2019-01-19 21:45:41;0.365
pom1m_20190120T234501.CSV;D:\sites\TR2\dT_TR2\ThermoFisher\current1\pom1m_20190120T234501.CSV;2019-01-20 21:45:41;0.366
pom1m_20190121T234501.CSV;D:\sites\TR2\dT_TR2\ThermoFisher\current1\pom1m_20190121T234501.CSV;2019-01-21 21:45:41;0.366
pom1m_20190122T234501.CSV;D:\sites\TR2\dT_TR2\ThermoFisher\current1\pom1m_20190122T234501.CSV;2019-01-22 21:45:41;0.367
pom1m_20190123T234501.CSV;D:\sites\TR2\dT_TR2\ThermoFisher\current1\pom1m_20190123T234501.CSV;2019-01-23 21:45:40;0.369
pom1m_20190125T234501.CSV;D:\sites\TR2\dT_TR2\ThermoFisher\current1\pom1m_20190125T234501.CSV;2019-02-16 12:57:49;0.369
pom1m_20190126T234501.CSV;D:\sites\TR2\dT_TR2\ThermoFisher\current1\pom1m_20190126T234501.CSV;2019-02-16 12:58:25;0.368
pom1m_20190124T234501.CSV;D:\sites\TR2\dT_TR2\ThermoFisher\current1\pom1m_20190124T234501.CSV;2019-02-16 13:02:57;0.369
pom1m_20190127T234501.CSV;D:\sites\TR2\dT_TR2\ThermoFisher\current1\pom1m_20190127T234501.CSV;2019-02-16 13:03:02;0.365
